user,date,rawContent,user_location,verified,followers,created
"{'username': '__harryyy_', 'id': 1449616219586191364, 'displayname': 'Arif Shaikh', 'rawDescription': '#riazbrothers for life 💪❣️', 'renderedDescription': '#riazbrothers for life 💪❣️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 10, 17, 6, 0, 23, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 13, 'statusesCount': 127, 'favouritesCount': 1526, 'listedCount': 0, 'mediaCount': 0, 'location': 'मुंबई, भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1481351829065957376/soNTgSn-_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-21 10:18:58+00:00,#HeartOfBBUmar if #UmarRiaz will be evicted then we will boycott the show #UmarArmy 💯,"मुंबई, भारत",False,0,2021-10-17 06:00:23+00:00
"{'username': '007Abhishek515', 'id': 2190106671, 'displayname': 'Abhishek Mukherjee', 'rawDescription': '👍Jeets Lifestyle👌\n❤️Foodie❤️\n Humarist😆\n Traveller🥰\n Music Lover😘\n Party Lover🙄😎 \n ❤️❤️❤️Romantic❤️❤️❤️\n Adventurous🤑\nModern gadgets lover😉', 'renderedDescription': '👍Jeets Lifestyle👌\n❤️Foodie❤️\n Humarist😆\n Traveller🥰\n Music Lover😘\n Party Lover🙄😎 \n ❤️❤️❤️Romantic❤️❤️❤️\n Adventurous🤑\nModern gadgets lover😉', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 11, 21, 16, 27, 17, tzinfo=datetime.timezone.utc), 'followersCount': 76, 'friendsCount': 1086, 'statusesCount': 328, 'favouritesCount': 15, 'listedCount': 0, 'mediaCount': 89, 'location': 'Kharagpur, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1450798007188815873/sVej31-j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2190106671/1494315111', 'label': None}",2021-11-21 09:40:40+00:00,#kimjong who is this blody son of bitch asshole pervert idiot person president of #NorthKorea wat he thought is his strict rule is greater and important than talibani rule or what? Jst kick him and boycott him try to throw this asshole out from his post dats al blody cruel fellow,"Kharagpur, India",False,76,2013-11-21 16:27:17+00:00
"{'username': 'SrkJaya', 'id': 3043308180, 'displayname': 'jaya', 'rawDescription': 'House wife, Active social activist for Hindu Dherma', 'renderedDescription': 'House wife, Active social activist for Hindu Dherma', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 2, 26, 12, 12, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1464, 'friendsCount': 310, 'statusesCount': 308597, 'favouritesCount': 259259, 'listedCount': 7, 'mediaCount': 27954, 'location': 'vapi 13  6  1961', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1493984174885457921/8jFvxhka_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3043308180/1645028634', 'label': None}",2021-11-21 06:11:41+00:00,"@jyotigambhir02 Yes, Media has done everything to damage Hindu religion and Hindu Saints so totally Boycott indian media which is a popet in foreign hands #मीडिया_का_मुँह_काला https://t.co/PkWuROPybN",vapi 13  6  1961,False,1464,2015-02-26 12:12:08+00:00
"{'username': 'DivyaDewanganam', 'id': 959453736249671680, 'displayname': 'Divya Dewangan', 'rawDescription': 'सदैव सम और प्रसन्न रहना ईश्वर की सर्वोपरि भक्ति है', 'renderedDescription': 'सदैव सम और प्रसन्न रहना ईश्वर की सर्वोपरि भक्ति है', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 2, 2, 15, 49, 31, tzinfo=datetime.timezone.utc), 'followersCount': 1107, 'friendsCount': 1723, 'statusesCount': 15292, 'favouritesCount': 12486, 'listedCount': 2, 'mediaCount': 917, 'location': 'Chhattisgarh, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1605772549782396928/l_8jWlux_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-21 05:33:16+00:00,"Whenever it comes to Hindu saints and their ashrams, Paid Media speaks only and only against them, my appeal to the people of India is to boycott such anti-Hindu media.
#मीडिया_का_मुँह_काला
  https://t.co/kcAskl3xy6","Chhattisgarh, India",False,1107,2018-02-02 15:49:31+00:00
"{'username': 'sanju_gouda', 'id': 721669117032402948, 'displayname': '🚩𝐒𝐚𝐧𝐣𝐮 𝐆𝐨𝐮𝐝𝐚 🚩', 'rawDescription': '🚩𝓗𝓲𝓷𝓭𝓾 𝔀𝓪𝓻𝓻𝓲𝓸𝓻🚩 \ntruth supporter.\nॐ साथ लोक नऊ खण्ड में गुरु से बड़ा ना कोय ॐ', 'renderedDescription': '🚩𝓗𝓲𝓷𝓭𝓾 𝔀𝓪𝓻𝓻𝓲𝓸𝓻🚩 \ntruth supporter.\nॐ साथ लोक नऊ खण्ड में गुरु से बड़ा ना कोय ॐ', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 4, 17, 11, 58, 20, tzinfo=datetime.timezone.utc), 'followersCount': 4296, 'friendsCount': 4075, 'statusesCount': 200036, 'favouritesCount': 144507, 'listedCount': 8, 'mediaCount': 32807, 'location': 'Raichur, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589085264089317376/tLYcXNNI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/721669117032402948/1524035388', 'label': None}",2021-11-21 04:18:10+00:00,"@Sandeep06424827 @JantaKeeAwaaz Absolutely ✔️
Paid Media defamed Sant Shri Asharamji Bapu by publishing fake and Fabricated news against him. 
Boycott Paid Media
#मीडिया_का_मुँह_काला https://t.co/Yw06fp1DpL","Raichur, India",False,4296,2016-04-17 11:58:20+00:00
"{'username': 'SrkJaya', 'id': 3043308180, 'displayname': 'jaya', 'rawDescription': 'House wife, Active social activist for Hindu Dherma', 'renderedDescription': 'House wife, Active social activist for Hindu Dherma', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 2, 26, 12, 12, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1464, 'friendsCount': 310, 'statusesCount': 308597, 'favouritesCount': 259259, 'listedCount': 7, 'mediaCount': 27954, 'location': 'vapi 13  6  1961', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1493984174885457921/8jFvxhka_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3043308180/1645028634', 'label': None}",2021-11-21 03:42:58+00:00,@himanis494 @mohit_om_tomar Paid media is a real threat to Indian Democracy Boycott the Paid Media #मीडिया_का_मुँह_काला,vapi 13  6  1961,False,1464,2015-02-26 12:12:08+00:00
"{'username': 'AnandKolhe2', 'id': 803242793892253696, 'displayname': 'Anand Kolhe', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 11, 28, 14, 23, tzinfo=datetime.timezone.utc), 'followersCount': 1440, 'friendsCount': 2843, 'statusesCount': 53720, 'favouritesCount': 49022, 'listedCount': 0, 'mediaCount': 3980, 'location': 'India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588365394422927361/Y8DE2xxN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/803242793892253696/1648869595', 'label': None}",2021-11-21 03:23:24+00:00,"@harne_r अब समय आ गया है दलाल
#मीडिया_का_मुँह_काला
 करने का, क्योंकि ये आये दिन हिंदू साधु संतों को बेवजह बदनाम करने से बाज नहीं आ रही है ।अतः अब Paid Media को सबक सिखाना जरूरी हो गया है।
Boycott Paid Media 
https://t.co/taTA8ilEUH",India,False,1440,2016-11-28 14:23:00+00:00
"{'username': 'sanju_gouda', 'id': 721669117032402948, 'displayname': '🚩𝐒𝐚𝐧𝐣𝐮 𝐆𝐨𝐮𝐝𝐚 🚩', 'rawDescription': '🚩𝓗𝓲𝓷𝓭𝓾 𝔀𝓪𝓻𝓻𝓲𝓸𝓻🚩 \ntruth supporter.\nॐ साथ लोक नऊ खण्ड में गुरु से बड़ा ना कोय ॐ', 'renderedDescription': '🚩𝓗𝓲𝓷𝓭𝓾 𝔀𝓪𝓻𝓻𝓲𝓸𝓻🚩 \ntruth supporter.\nॐ साथ लोक नऊ खण्ड में गुरु से बड़ा ना कोय ॐ', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 4, 17, 11, 58, 20, tzinfo=datetime.timezone.utc), 'followersCount': 4296, 'friendsCount': 4075, 'statusesCount': 200036, 'favouritesCount': 144507, 'listedCount': 8, 'mediaCount': 32807, 'location': 'Raichur, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589085264089317376/tLYcXNNI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/721669117032402948/1524035388', 'label': None}",2021-11-21 03:16:32+00:00,"@MittalRupanjli @SontakeeSunil Very True ✔️,
Paid Media defamed Innocent Sant Shri Asharamji Bapu for the sake of TRP and money. 
Boycott Paid Media
#मीडिया_का_मुँह_काला https://t.co/Lj222Xe4MQ","Raichur, India",False,4296,2016-04-17 11:58:20+00:00
"{'username': 'ShobhaMaurya6', 'id': 1138438931391819776, 'displayname': 'Shobha Maurya', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 6, 11, 13, 32, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1093, 'friendsCount': 910, 'statusesCount': 60415, 'favouritesCount': 50277, 'listedCount': 2, 'mediaCount': 4070, 'location': 'Mumbai ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1518163340014796801/70rAxi3s_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-21 02:35:34+00:00,"Boycott danik Bhaskar
#मीडिया_का_मुँह_काला https://t.co/Xt5Ti8307E",Mumbai ,False,1093,2019-06-11 13:32:47+00:00
"{'username': 'AmardeepDhande', 'id': 1348104411206152194, 'displayname': 'Amardeep Dhande', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 1, 10, 3, 9, tzinfo=datetime.timezone.utc), 'followersCount': 1062, 'friendsCount': 612, 'statusesCount': 49908, 'favouritesCount': 47529, 'listedCount': 0, 'mediaCount': 3016, 'location': 'Nagpur, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1584754220539863040/XeJlY1z8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1348104411206152194/1666669880', 'label': None}",2021-11-21 02:31:40+00:00,"My prayer to those who are patriots is to oppose such dirty false-corruption channels and newspapers, which oppose Hindu saints, festivals, boycott such Paid Media. #मीडिया_का_मुँह_काला https://t.co/5WRDi2gTOU","Nagpur, India",False,1062,2021-01-10 03:09:00+00:00
