user,date,rawContent,user_location,verified,followers,created
"{'username': 'nirajdp1', 'id': 161168021, 'displayname': 'Niraj Patel Sankhala', 'rawDescription': 'Nothing is RIGHT or WRONG, GOOD or BAD. Because afterall everything revolve arounds a PERCEPTION', 'renderedDescription': 'Nothing is RIGHT or WRONG, GOOD or BAD. Because afterall everything revolve arounds a PERCEPTION', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 6, 30, 4, 30, 35, tzinfo=datetime.timezone.utc), 'followersCount': 909, 'friendsCount': 350, 'statusesCount': 8603, 'favouritesCount': 5173, 'listedCount': 60, 'mediaCount': 1762, 'location': 'भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1064722810453409792/1aHXEQ00_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/161168021/1511979495', 'label': None}",2017-07-02 09:51:40+00:00,The day @INCIndia &amp; @MamataOfficial decided to boycott #GSTrollout i was very much assured that #GSTForNewIndia and for #BetterIndia,भारत,False,909,2010-06-30 04:30:35+00:00
"{'username': 'VikramS32539740', 'id': 854231782761275392, 'displayname': '♨🍁VIKRAM YADAV🍁♨', 'rawDescription': ""सभी साथ-साथ चले, मिलकर बोलें एवं सबके मन में समन्वय  हो''."", 'renderedDescription': ""सभी साथ-साथ चले, मिलकर बोलें एवं सबके मन में समन्वय  हो''."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 4, 18, 7, 15, 2, tzinfo=datetime.timezone.utc), 'followersCount': 303, 'friendsCount': 292, 'statusesCount': 13511, 'favouritesCount': 15881, 'listedCount': 0, 'mediaCount': 792, 'location': 'राजनंदगाँव, भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/867062671488765952/CQyBUzm7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/854231782761275392/1496038496', 'label': None}",2017-07-02 09:19:12+00:00,"@AshramKolkata @AsaramBapuJi @abhishekaitc @AmdAshram @NitishKumar @RoopaSpeaks @me_locket @AITCofficial @BJPSamvadWB @prosenjitbumba @srabantismile @CMO_Odisha @CMOfficeAssam We should boycott #IndianMedia_PaidMedia...
For there Anti Hindu agenda ! https://t.co/qwWqJONx6c","राजनंदगाँव, भारत",False,303,2017-04-18 07:15:02+00:00
"{'username': 'VikramS32539740', 'id': 854231782761275392, 'displayname': '♨🍁VIKRAM YADAV🍁♨', 'rawDescription': ""सभी साथ-साथ चले, मिलकर बोलें एवं सबके मन में समन्वय  हो''."", 'renderedDescription': ""सभी साथ-साथ चले, मिलकर बोलें एवं सबके मन में समन्वय  हो''."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 4, 18, 7, 15, 2, tzinfo=datetime.timezone.utc), 'followersCount': 303, 'friendsCount': 292, 'statusesCount': 13511, 'favouritesCount': 15881, 'listedCount': 0, 'mediaCount': 792, 'location': 'राजनंदगाँव, भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/867062671488765952/CQyBUzm7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/854231782761275392/1496038496', 'label': None}",2017-07-02 09:16:41+00:00,@AshramGzb @AsaramBapuJi #IndianMedia_PaidMedia playing with emotions of Hindus by defaming Hindu saints &amp; Hindu culture. Boycott such media.,"राजनंदगाँव, भारत",False,303,2017-04-18 07:15:02+00:00
"{'username': 'shbhmnk', 'id': 178628049, 'displayname': 'Shubham Naik', 'rawDescription': 'Senior Android App Developer.', 'renderedDescription': 'Senior Android App Developer.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 8, 15, 7, 15, 6, tzinfo=datetime.timezone.utc), 'followersCount': 222, 'friendsCount': 594, 'statusesCount': 4562, 'favouritesCount': 37181, 'listedCount': 1, 'mediaCount': 222, 'location': 'Pune, India', 'protected': False, 'link': {'text': 'shubh10.github.io', 'url': 'https://shubh10.github.io', 'tcourl': 'https://t.co/SXPyC4gpTa', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1117392043511250946/4UjYh24O_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/178628049/1417631992', 'label': None}",2017-07-02 08:44:44+00:00,@fni All the players who are not interested in the draft should boycott draft. Will ISL risk to go with U-21 players?,"Pune, India",False,222,2010-08-15 07:15:06+00:00
"{'username': 'PriyaRaju', 'id': 15592608, 'displayname': 'PriyaRaju', 'rawDescription': 'Books. History. Atheist. Vegetarian. Animals. Travel. Science. Music. Movies. Mom. Free Thinker. Investor. Engineer. Startup. Deutsch.', 'renderedDescription': 'Books. History. Atheist. Vegetarian. Animals. Travel. Science. Music. Movies. Mom. Free Thinker. Investor. Engineer. Startup. Deutsch.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2008, 7, 25, 1, 57, 56, tzinfo=datetime.timezone.utc), 'followersCount': 6577, 'friendsCount': 746, 'statusesCount': 140244, 'favouritesCount': 76000, 'listedCount': 181, 'mediaCount': 1697, 'location': 'Chennai, India', 'protected': False, 'link': {'text': 'sastwingees.org', 'url': 'http://www.sastwingees.org', 'tcourl': 'https://t.co/DDB1HhAbDY', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1559394348285849606/VgCxUbvf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15592608/1671468179', 'label': None}",2017-07-01 15:43:43+00:00,"Since Modi goes susu, I fully expect a left wing boycott of the whole susu going habit. Dire renal disasters, people.","Chennai, India",False,6577,2008-07-25 01:57:56+00:00
"{'username': 'veniashok', 'id': 198096396, 'displayname': 'veni ashok🇮🇳#JaiHind', 'rawDescription': '#shiva #Vishnu #Mariamma #Dogood #family #Friends #Amma', 'renderedDescription': '#shiva #Vishnu #Mariamma #Dogood #family #Friends #Amma', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 10, 3, 10, 18, 39, tzinfo=datetime.timezone.utc), 'followersCount': 1366, 'friendsCount': 415, 'statusesCount': 41297, 'favouritesCount': 50894, 'listedCount': 32, 'mediaCount': 1181, 'location': 'chennai,India', 'protected': False, 'link': {'text': 'buzzsprout.com/1746711', 'url': 'http://www.buzzsprout.com/1746711', 'tcourl': 'https://t.co/2c9BaSZpSO', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1600002615001387009/wkxt0-qk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/198096396/1519403408', 'label': None}",2017-07-01 13:52:35+00:00,"I no nothing about GST, but Congress,RJD,TMC &amp; Communists boycott  spl. session on GST in Parliament, am reassured it 's beneficial 2 ppl.","chennai,India",False,1366,2010-10-03 10:18:39+00:00
"{'username': 'Bankim1555', 'id': 3224165617, 'displayname': 'Bankim Mazumdar', 'rawDescription': 'An ordinary person, who loves his Country & living beings and respects rational & reasonable differing views.', 'renderedDescription': 'An ordinary person, who loves his Country & living beings and respects rational & reasonable differing views.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 5, 23, 10, 25, 54, tzinfo=datetime.timezone.utc), 'followersCount': 45, 'friendsCount': 154, 'statusesCount': 20761, 'favouritesCount': 617, 'listedCount': 9, 'mediaCount': 345, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1207975152383709187/Pky2-5d7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3224165617/1575264832', 'label': None}",2017-07-01 13:40:47+00:00,"@ExSecular He can now safely blame Mumma, if GST Midnight Event Boycott recoils on Cong! Clever CHILD of only 47 years!",,False,45,2015-05-23 10:25:54+00:00
"{'username': 'BalkrishnaPara1', 'id': 715977812, 'displayname': 'Balkrishna', 'rawDescription': 'Atheist; culturally Hindu.', 'renderedDescription': 'Atheist; culturally Hindu.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 7, 25, 12, 21, 16, tzinfo=datetime.timezone.utc), 'followersCount': 434, 'friendsCount': 52, 'statusesCount': 44987, 'favouritesCount': 156890, 'listedCount': 7, 'mediaCount': 2001, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1605802004047360000/s97KxSLF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/715977812/1468687777', 'label': None}",2017-07-01 07:50:42+00:00,"Muslim leader urges Indonesians to boycott Starbucks over LGBT stand.

 https://t.co/7pLdqqBvL0 via @Reuters",Mumbai,False,434,2012-07-25 12:21:16+00:00
"{'username': 'h_boob1', 'id': 133687169, 'displayname': 'Harish\uf8ff', 'rawDescription': 'Options trader, Stock market analyst. on #Clubhouse @itsharishb', 'renderedDescription': 'Options trader, Stock market analyst. on #Clubhouse @itsharishb', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 4, 16, 11, 28, 11, tzinfo=datetime.timezone.utc), 'followersCount': 532, 'friendsCount': 2379, 'statusesCount': 46751, 'favouritesCount': 2873, 'listedCount': 11, 'mediaCount': 4782, 'location': 'Vadodara', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1574194303790100482/W5-0Zp5S_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/133687169/1470245661', 'label': None}",2017-07-01 02:19:34+00:00,"Gracefully done and did not take whole credit himself, cong a loser, whoever advised rg to boycott must b dumb https://t.co/56vKxkNdcN",Vadodara,False,532,2010-04-16 11:28:11+00:00
"{'username': 'cr_lotus', 'id': 2440115629, 'displayname': 'ramesha', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 4, 12, 14, 41, 32, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 39, 'statusesCount': 764, 'favouritesCount': 76, 'listedCount': 1, 'mediaCount': 15, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2017-07-01 02:15:15+00:00,#Indians #IndiaForGST #Congress Ppl of India will teach lessons in the election. Why can't Congress boycott next central election????,,False,5,2014-04-12 14:41:32+00:00
