user,date,rawContent,user_location,verified,followers,created
"{'username': 'ErMohsinkhan_', 'id': 906073273397596160, 'displayname': 'Mohsin Khan', 'rawDescription': 'Legal fighter ,\nGeneral Secretary Aurangabad district youth congress,\nB.E electrical', 'renderedDescription': 'Legal fighter ,\nGeneral Secretary Aurangabad district youth congress,\nB.E electrical', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 9, 8, 8, 34, 37, tzinfo=datetime.timezone.utc), 'followersCount': 110, 'friendsCount': 102, 'statusesCount': 369, 'favouritesCount': 909, 'listedCount': 0, 'mediaCount': 142, 'location': 'Aurangabad', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1093063945747922947/91-SLBfT_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 22:06:10+00:00,"Candle march 
CAA_NRC boycott
Organised by youth congress @satyajeettambe @Allavaru https://t.co/jQsmhNCcY7",Aurangabad,False,110,2017-09-08 08:34:37+00:00
"{'username': 'Radhika_PRoars', 'id': 1024315920745783296, 'displayname': 'Radhika Purohit', 'rawDescription': ""Law student ⚖\nI am not a party loyalist. \nI'm a Dharma loyalist!🚩"", 'renderedDescription': ""Law student ⚖\nI am not a party loyalist. \nI'm a Dharma loyalist!🚩"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 7, 31, 15, 28, 41, tzinfo=datetime.timezone.utc), 'followersCount': 411, 'friendsCount': 92, 'statusesCount': 755, 'favouritesCount': 3108, 'listedCount': 1, 'mediaCount': 122, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1555621570286350336/I7Bigvvi_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 18:58:41+00:00,"We condemn violence on common students of JNU and students affiliated to ABVP by left goons of communist student organisation AISA and SFI! Those students were beaten only because they wanted to defy AISA &amp; SFI boycott for semester registration!
#SupportABVP
#JNUCampus",,False,411,2018-07-31 15:28:41+00:00
"{'username': 'AnilDMaru1', 'id': 1208813326437736448, 'displayname': 'गुजराती छोरो🔛', 'rawDescription': 'एको अहं, द्वितीयो नास्ति\n न भूतो न भविष्यति!\nयत्र तत्र सर्वत्र\nअहम् ब्रह्मास्मि', 'renderedDescription': 'एको अहं, द्वितीयो नास्ति\n न भूतो न भविष्यति!\nयत्र तत्र सर्वत्र\nअहम् ब्रह्मास्मि', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 12, 22, 18, 15, 49, tzinfo=datetime.timezone.utc), 'followersCount': 91, 'friendsCount': 148, 'statusesCount': 4337, 'favouritesCount': 5480, 'listedCount': 0, 'mediaCount': 42, 'location': 'Gujarat, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1382692557625364490/ZlJJ_sir_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1208813326437736448/1592335463', 'label': None}",2020-01-05 18:17:52+00:00,Jis jis ko lagta hai show biased hai aur sirf shukla ko hi dikhate hai to esa show q dekhte ho personally boycott kr sakte ho...tv bandh kr k...bol te hai shuklaji ka achha achha dikhate hai esa hi hai to Q beth jate ho TV k samne muh uthakar.. @RealVinduSingh #ChampionSidShukla,"Gujarat, India",False,91,2019-12-22 18:15:49+00:00
"{'username': 'wikki6', 'id': 206632371, 'displayname': 'vj1504', 'rawDescription': 'Working towards solving problems & Sustainability!', 'renderedDescription': 'Working towards solving problems & Sustainability!', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 10, 23, 11, 18, 46, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 725, 'statusesCount': 3866, 'favouritesCount': 8781, 'listedCount': 0, 'mediaCount': 15, 'location': 'भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1207819148840992771/MMZ9R2wf_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 17:56:05+00:00,"Let's boycott this, especially in belgaum and border areas! 
#BoycottTanhaji",भारत,False,92,2010-10-23 11:18:46+00:00
"{'username': 'hira249', 'id': 634415974, 'displayname': 'Akhil Bharat Krishi Go Seva Sangh', 'rawDescription': 'Estd 1928 by Mahtma Gandhi in Wardha.\nNation 1st. \nAuthored books Meatonomics on pink revolution, Plunder of India & Gauvansh Hatya Pratibandh.', 'renderedDescription': 'Estd 1928 by Mahtma Gandhi in Wardha.\nNation 1st. \nAuthored books Meatonomics on pink revolution, Plunder of India & Gauvansh Hatya Pratibandh.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 7, 13, 8, 46, 2, tzinfo=datetime.timezone.utc), 'followersCount': 901, 'friendsCount': 153, 'statusesCount': 5472, 'favouritesCount': 2789, 'listedCount': 2, 'mediaCount': 1059, 'location': 'भारत', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1415899073882689536/yRN4KBRR_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 17:49:42+00:00,"@TimesNow Tweeter response shows we have accepted this, it's most unfortunate. People should slander, scold &amp; slammed her.Complain to electing commissioner, CM &amp; partychief. Ppl should boycott her. What they r speaking they will do but should we let go such besharam corrupt! Take seriously",भारत,False,901,2012-07-13 08:46:02+00:00
"{'username': 'harshvashishat', 'id': 2942526054, 'displayname': 'Harsh Vashishat', 'rawDescription': 'A true indian before liking follow me', 'renderedDescription': 'A true indian before liking follow me', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 12, 25, 6, 24, 53, tzinfo=datetime.timezone.utc), 'followersCount': 66, 'friendsCount': 321, 'statusesCount': 4297, 'favouritesCount': 803, 'listedCount': 0, 'mediaCount': 67, 'location': 'Pune, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1433766998828208132/948OJXGj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 11:14:52+00:00,@ArvindKejriwal All sponsered programme we should boycott such media as you have create drama with NDTV,"Pune, India",False,66,2014-12-25 06:24:53+00:00
"{'username': 'kiranbarad', 'id': 313234471, 'displayname': 'kiransinh Barad', 'rawDescription': '🇮🇳Nation first🇮🇳\n। 🐴 Rider ।\n। 🦁 Lover ।\n\n  Tweets are Personal', 'renderedDescription': '🇮🇳Nation first🇮🇳\n। 🐴 Rider ।\n। 🦁 Lover ।\n\n  Tweets are Personal', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 8, 10, 31, 57, tzinfo=datetime.timezone.utc), 'followersCount': 274, 'friendsCount': 272, 'statusesCount': 3224, 'favouritesCount': 12165, 'listedCount': 0, 'mediaCount': 107, 'location': 'Kodinar, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1541781449799438337/6ilVAJal_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/313234471/1570629358', 'label': None}",2020-01-05 07:53:30+00:00,"आज पता चला realme phones में डिफ़ॉल्ट रेडियो आता ही नही है।।
Boycott Reamle 😠😠😠
@realmemobiles","Kodinar, India",False,274,2011-06-08 10:31:57+00:00
"{'username': 'RazaKonen', 'id': 998783626278940672, 'displayname': 'Raza konen', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 5, 22, 4, 32, 27, tzinfo=datetime.timezone.utc), 'followersCount': 446, 'friendsCount': 181, 'statusesCount': 18499, 'favouritesCount': 49473, 'listedCount': 0, 'mediaCount': 540, 'location': 'BR37 Kne In...', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1546067524496015360/nCezsi0r_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/998783626278940672/1670307044', 'label': None}",2020-01-05 03:48:42+00:00,"ABP news Godi media hai 
#MuslimVirodhiABP 
#BoycottABPNews 
Bika hua Channel ABP

Ayese News Walo Ko #Boycott Karna hai

@PJkanojia 
@ihansraj 
@BhimArmyChief 
@savita_aap 
@007AliSohrab 
@asadowaisi",BR37 Kne In...,False,446,2018-05-22 04:32:27+00:00
"{'username': 'safeerahmed9177', 'id': 1005838676, 'displayname': 'safeer ahmed', 'rawDescription': 'Allah created humanity to worship him. He created Universe in Six days.He will finish in six seconds. Religion is way of life. All prophets thouht Islam only.', 'renderedDescription': 'Allah created humanity to worship him. He created Universe in Six days.He will finish in six seconds. Religion is way of life. All prophets thouht Islam only.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 12, 12, 7, 57, tzinfo=datetime.timezone.utc), 'followersCount': 1702, 'friendsCount': 4905, 'statusesCount': 10119, 'favouritesCount': 3638, 'listedCount': 5, 'mediaCount': 101, 'location': 'mye villas  mallapur chingiche', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/807287348379734016/sMadeVz7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1005838676/1481307349', 'label': None}",2020-01-05 03:34:30+00:00,All Muslims are requested to boycott BJP/RSS team which will come to your house. Don't even talk to them.Jai Hind.,mye villas  mallapur chingiche,False,1702,2012-12-12 07:57:00+00:00
"{'username': 'Maango_maan', 'id': 61470164, 'displayname': 'Sarikasm', 'rawDescription': ""Egg eating Marwadi so don't judge me. And it's मांगों मान क्योंकि सीधी उंगली से घी नही निकलता"", 'renderedDescription': ""Egg eating Marwadi so don't judge me. And it's मांगों मान क्योंकि सीधी उंगली से घी नही निकलता"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 7, 30, 12, 8, 9, tzinfo=datetime.timezone.utc), 'followersCount': 3451, 'friendsCount': 4714, 'statusesCount': 17364, 'favouritesCount': 11508, 'listedCount': 6, 'mediaCount': 932, 'location': 'Jambudweep', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1580598557173612551/VJOL0oPz_normal.jpg', 'profileBannerUrl': None, 'label': None}",2020-01-05 02:39:54+00:00,"@ReallySwara Jhoothi Hinduphobic nafrati aunty ab bas Dilli main sirf court kachehri kar ke hi maanegi. 

Use film milegi nahi 
kyonki 
Producer apna paisa lagayega nahin
Kyonki
Uski film boycott hogi 

#boycottswarabhasker films as she is Hinduphobic",Jambudweep,False,3451,2009-07-30 12:08:09+00:00
