user,date,rawContent,user_location,verified,followers,created
"{'username': 'ajitvadnerkar', 'id': 100745820, 'displayname': 'Ajit Vadnerkar', 'rawDescription': 'Renewable Energy\nRTs not endorsement. I support PM Modi. Mumbai & Pune', 'renderedDescription': 'Renewable Energy\nRTs not endorsement. I support PM Modi. Mumbai & Pune', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 12, 31, 11, 13, 16, tzinfo=datetime.timezone.utc), 'followersCount': 1504, 'friendsCount': 703, 'statusesCount': 125562, 'favouritesCount': 213845, 'listedCount': 59, 'mediaCount': 374, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1594525689092263936/6e6bLTqA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/100745820/1455977199', 'label': None}",2014-03-09 16:03:10+00:00,"@Ra_THORe @buzzindelhi 
@narendramodi @SushmaSwarajbjp @rsprasad_bjp 
After watching AAP TAK on youtube, I feel BJP should boycott",Mumbai,False,1504,2009-12-31 11:13:16+00:00
"{'username': 'ajitvadnerkar', 'id': 100745820, 'displayname': 'Ajit Vadnerkar', 'rawDescription': 'Renewable Energy\nRTs not endorsement. I support PM Modi. Mumbai & Pune', 'renderedDescription': 'Renewable Energy\nRTs not endorsement. I support PM Modi. Mumbai & Pune', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 12, 31, 11, 13, 16, tzinfo=datetime.timezone.utc), 'followersCount': 1504, 'friendsCount': 703, 'statusesCount': 125562, 'favouritesCount': 213845, 'listedCount': 59, 'mediaCount': 374, 'location': 'Mumbai', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1594525689092263936/6e6bLTqA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/100745820/1455977199', 'label': None}",2014-03-09 15:23:50+00:00,"@smarket @sudha073 
Even in AAJ TAK program ""say sorry"" they always make fun of NaMo and not Kejriwal. Clear cut biased. Why? Should boycott",Mumbai,False,1504,2009-12-31 11:13:16+00:00
"{'username': 'vizagobelix', 'id': 384904953, 'displayname': 'Aditya', 'rawDescription': 'Coffee drinker. Entrepreneur. Patriot. తెలుగు. Sits on the beach thinking about mountains. Have too many half-written drafts on my blogs 🤦🏻\u200d♂️', 'renderedDescription': 'Coffee drinker. Entrepreneur. Patriot. తెలుగు. Sits on the beach thinking about mountains. Have too many half-written drafts on my blogs 🤦🏻\u200d♂️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 10, 4, 14, 49, 51, tzinfo=datetime.timezone.utc), 'followersCount': 6469, 'friendsCount': 661, 'statusesCount': 69366, 'favouritesCount': 153608, 'listedCount': 64, 'mediaCount': 7203, 'location': 'Visakhapatnam', 'protected': False, 'link': {'text': 'medium.com/cacofonix', 'url': 'https://medium.com/cacofonix', 'tcourl': 'https://t.co/uFP7SUUF96', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1597461947997253632/jfAyMKOW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/384904953/1458116672', 'label': None}",2014-03-09 14:45:27+00:00,"@gopal2315 @bond_2014 Boycott is a strange solution. Each party boycotts a channel. Weird way to act, no?",Visakhapatnam,False,6469,2011-10-04 14:49:51+00:00
"{'username': 'yashna_chawla', 'id': 1196747857, 'displayname': 'Yashna Chawla', 'rawDescription': 'Hi I am Yashna Chawla from bangalore.I am an avid reader.Believe strongly in live&let live.Gender equality a must!Men are human too.Views are personal.', 'renderedDescription': 'Hi I am Yashna Chawla from bangalore.I am an avid reader.Believe strongly in live&let live.Gender equality a must!Men are human too.Views are personal.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 2, 19, 11, 9, 44, tzinfo=datetime.timezone.utc), 'followersCount': 5083, 'friendsCount': 712, 'statusesCount': 32931, 'favouritesCount': 12848, 'listedCount': 47, 'mediaCount': 1636, 'location': 'Bangalore', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/504908572782624768/3-pAlSbG_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1196747857/1414991261', 'label': None}",2014-03-09 10:55:22+00:00,@NamoFor_PM @ls2008 when will bjp boycott d highly prone 2misuse biased women centric laws? Does d plight of lakhs of men matter 2bjp?,Bangalore,False,5083,2013-02-19 11:09:44+00:00
"{'username': 'senthilnayagam', 'id': 15778901, 'displayname': 'Senthil Nayagam', 'rawDescription': 'CEO, OracleMovies, movie rights marketplace $HNS #NFTArtist', 'renderedDescription': 'CEO, OracleMovies, movie rights marketplace $HNS #NFTArtist', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2008, 8, 8, 15, 20, 28, tzinfo=datetime.timezone.utc), 'followersCount': 2347, 'friendsCount': 1885, 'statusesCount': 39666, 'favouritesCount': 57448, 'listedCount': 168, 'mediaCount': 993, 'location': 'Chennai', 'protected': False, 'link': {'text': 'oraclemovies.com', 'url': 'https://oraclemovies.com', 'tcourl': 'https://t.co/JjeBBeOznf', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601811898806067200/WezB_JgA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15778901/1645941525', 'label': None}",2014-03-09 10:14:36+00:00,"@narain @ndtv was caught inventing news, and it was not the first time. Don't you boycott rajapakse ?",Chennai,False,2347,2008-08-08 15:20:28+00:00
"{'username': 'TrendsPune', 'id': 199478840, 'displayname': 'Trendsmap Pune', 'rawDescription': 'Local Twitter Trends for Pune, India.\n\nA fully automated account run by @Trendsmap', 'renderedDescription': 'Local Twitter Trends for Pune, India.\n\nA fully automated account run by @Trendsmap', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 10, 6, 23, 53, 17, tzinfo=datetime.timezone.utc), 'followersCount': 3953, 'friendsCount': 153, 'statusesCount': 29093, 'favouritesCount': 1, 'listedCount': 41, 'mediaCount': 16654, 'location': 'Pune, India', 'protected': False, 'link': {'text': 'trendsmap.com/local/in/pune', 'url': 'http://trendsmap.com/local/in/pune', 'tcourl': 'http://t.co/p509sTmmI2', 'indices': (0, 22)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1138961884/TrendsMap-Logo-_Dark___1__normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/199478840/1504494505', 'label': None}",2014-03-08 19:51:49+00:00,'boycott' is now trending in #Pune http://t.co/Jau1Ff35uU,"Pune, India",False,3953,2010-10-06 23:53:17+00:00
"{'username': 'vvmspeaks', 'id': 184392260, 'displayname': 'Vipin 🇮🇳', 'rawDescription': 'researcher', 'renderedDescription': 'researcher', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 8, 29, 12, 45, 42, tzinfo=datetime.timezone.utc), 'followersCount': 6670, 'friendsCount': 3298, 'statusesCount': 106243, 'favouritesCount': 40574, 'listedCount': 35, 'mediaCount': 2862, 'location': 'Maharashtra, India', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1575119872475791360/fId0nZOh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/184392260/1604633648', 'label': None}",2014-03-08 17:59:59+00:00,"Cong Boycott elections lol""@abhisar_sharma:So BJP boycotts @ndtv .Earlier AAP boycotted @timesnow . So Congress walon... whats your  pick ?""","Maharashtra, India",False,6670,2010-08-29 12:45:42+00:00
"{'username': 'asharmaiisc', 'id': 76611203, 'displayname': 'Ankur Sharma', 'rawDescription': 'Laboratory Head @PerkinsComms @CurtinUni | Adj PI @astar_research | OncoFetal Ecosystem | #SingleCell #SpatialTranscriptomics  #LiverCancer #DEFINERx #TRACKERx', 'renderedDescription': 'Laboratory Head @PerkinsComms @CurtinUni | Adj PI @astar_research | OncoFetal Ecosystem | #SingleCell #SpatialTranscriptomics  #LiverCancer #DEFINERx #TRACKERx', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 9, 23, 10, 32, 57, tzinfo=datetime.timezone.utc), 'followersCount': 3646, 'friendsCount': 1772, 'statusesCount': 27685, 'favouritesCount': 25016, 'listedCount': 95, 'mediaCount': 2045, 'location': 'Perth, Western Australia', 'protected': False, 'link': {'text': 'oncofetal.com', 'url': 'http://oncofetal.com/', 'tcourl': 'https://t.co/CJhEjuMTl0', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/837105556296851456/cK0onJJg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/76611203/1611737672', 'label': None}",2014-03-08 16:44:06+00:00,@unurag it's time to pressurise NDTV &amp; Bdutt to offer an unconditional apology to @narendramodi &amp; @BJP4India why to boycott ?,"Perth, Western Australia",False,3646,2009-09-23 10:32:57+00:00
"{'username': 'mahadevrdesai', 'id': 195314408, 'displayname': 'Mahadev Desai', 'rawDescription': 'Secretary,Vanche Gujarat headed by NaMo.Member National Ex Commtt Gandhi 150.PP,Sayaji Lib.Mission:Reading movement,Teacher-Torch Bearer proj Founder: gharpedia', 'renderedDescription': 'Secretary,Vanche Gujarat headed by NaMo.Member National Ex Commtt Gandhi 150.PP,Sayaji Lib.Mission:Reading movement,Teacher-Torch Bearer proj Founder: gharpedia', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 9, 26, 11, 19, 17, tzinfo=datetime.timezone.utc), 'followersCount': 4486, 'friendsCount': 1287, 'statusesCount': 44709, 'favouritesCount': 16249, 'listedCount': 44, 'mediaCount': 143, 'location': 'Navsari,Gujarat,India', 'protected': False, 'link': {'text': 'gharpedia.com', 'url': 'http://gharpedia.com', 'tcourl': 'https://t.co/yLXgajlSet', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2873426150/e96896904eff72a033b821d9f0f50a3d_normal.jpeg', 'profileBannerUrl': None, 'label': None}",2014-03-08 16:37:36+00:00,Greatest damage 2 nation has been done by #paidmedia who instead of  constructive role became black mailers &amp; extortionists.Boycott @ndtv,"Navsari,Gujarat,India",False,4486,2010-09-26 11:19:17+00:00
"{'username': 'asharmaiisc', 'id': 76611203, 'displayname': 'Ankur Sharma', 'rawDescription': 'Laboratory Head @PerkinsComms @CurtinUni | Adj PI @astar_research | OncoFetal Ecosystem | #SingleCell #SpatialTranscriptomics  #LiverCancer #DEFINERx #TRACKERx', 'renderedDescription': 'Laboratory Head @PerkinsComms @CurtinUni | Adj PI @astar_research | OncoFetal Ecosystem | #SingleCell #SpatialTranscriptomics  #LiverCancer #DEFINERx #TRACKERx', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 9, 23, 10, 32, 57, tzinfo=datetime.timezone.utc), 'followersCount': 3646, 'friendsCount': 1772, 'statusesCount': 27685, 'favouritesCount': 25016, 'listedCount': 95, 'mediaCount': 2045, 'location': 'Perth, Western Australia', 'protected': False, 'link': {'text': 'oncofetal.com', 'url': 'http://oncofetal.com/', 'tcourl': 'https://t.co/CJhEjuMTl0', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/837105556296851456/cK0onJJg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/76611203/1611737672', 'label': None}",2014-03-08 16:33:39+00:00,".@BJP4India should not boycott the @ndtv &amp; @ndtv should apologies to @SushmaSwarajbjp &amp; @narendramodi , @BDUTT it's irresponsible journalism","Perth, Western Australia",False,3646,2009-09-23 10:32:57+00:00
